id	persName	QID	dvp_id
dvp_001_person_0	Hannah G. Solomon	Q5648833	
dvp_001_person_1	Professor Hoyt Alverson		
dvp_001_person_2	Elwyn, E-l-w-y-n Alverson		
dvp_001_person_3	Myrtle Holland Hall	Q94402394	
dvp_001_person_4	Myrtle Holland Hall	Q94402394	
dvp_001_person_5	Hoyat		
dvp_001_person_6	Hoyat		
dvp_001_person_7	Jack London	Q45765	
dvp_001_person_8	Ernest Hemingway	Q23434	
dvp_001_person_9	Andrew Halstead Alverson	Q21505134	
dvp_001_person_10	Marianne [Melchior]		
dvp_001_person_11	Marianne		
dvp_001_person_12	Marianne		
dvp_001_person_13	Nelson Mandela	Q8023	
dvp_001_person_14	John F. Kennedy		
